id,name,host_id,host_profile_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1231739264490582849,Wohnen im Trendviertel Lochergut,598336945,1470632139571748223,Delia,Kreis 3,Sihlfeld,47.37521593798086,8.516671088360596,Entire home/apt,0,2,115,2026-06-04,5.40,1,98,61,
1231905794950510609,Riverview Apartment City Center,24604510,1465309012661263130,Dominic,Kreis 10,Höngg,47.39565052429562,8.510735703168814,Entire home/apt,,7,2,2025-09-13,0.18,1,0,2,
1232419388241809633,1.5 Zimmerwohnung Zürich,59306205,1466714529267924157,Anna,Kreis 2,Wollishofen,47.33398,8.52939,Entire home/apt,0,1,0,,,1,173,0,
1232543743363128782,Practical and cozy City Studio (Art 6),23561865,1465274926504678242,Dimiter,Kreis 7,Hottingen,47.37049,8.54985,Entire home/apt,0,2,16,2026-04-28,0.72,145,114,9,
1232682407613237834,Bright and practical Studio (Art 16),23561865,1465274926504678242,Dimiter,Kreis 7,Hottingen,47.37025,8.55048,Entire home/apt,0,1,41,2026-05-26,1.85,145,11,30,
1233106793058874333,"Blueground | Enge, balcony, w/d & elevator",434204093,1468087162878373469,Blueground,Kreis 2,Enge,47.3537732,8.5272021,Entire home/apt,,30,0,,,185,21,0,
1233140796052108572,gemütliches und zentrales Zuhause,561138669,1470506280966819401,Annabelle,Kreis 3,Sihlfeld,47.37848,8.50245,Entire home/apt,0,1,24,2026-06-08,1.29,1,152,19,
1233851288239180561,Modernes Apartment im Zentrum,242487401,1463278205080023073,Kenny,Kreis 6,Unterstrass,47.38279,8.54159,Entire home/apt,0,1,200,2026-06-11,9.16,1,282,103,
1234204667406584893,Green Tranquil Oasis in Hottingen,142787918,1468409123590757702,Giorgio,Kreis 7,Hottingen,47.37156,8.56241,Entire home/apt,0,4,12,2026-01-03,0.70,2,302,8,
1236113908086835604,Private room Zurich Alstatten,10636239,1462845776843083694,Pierre,Kreis 9,Altstetten,47.39829,8.49473,Private room,,7,0,,,2,360,0,
1236143056236574363,Miniloft over Zurich,480818309,1470165453486649329,Marc,Kreis 9,Albisrieden,47.36855,8.49514,Entire home/apt,0,17,3,2025-10-01,0.14,1,297,1,
1236144718398308429,Apparemment Altstetten,10636239,1462845776843083694,Pierre,Kreis 9,Altstetten,47.39886,8.4942,Entire home/apt,,7,0,,,2,358,0,
1236331169365722760,Room in shared apartment with rooftop,8203404,1462564234143547888,Stefan,Kreis 3,Sihlfeld,47.37675,8.49996,Private room,0,1,4,2026-05-31,0.27,1,28,2,
1236624838449777593,Stylish 1 bedroom apartment centrally located,5668100,1462686442999144409,Victor,Kreis 4,Hard,47.381895515909655,8.513917753856829,Entire home/apt,,3,8,2025-12-30,0.84,1,272,8,
1236633959577405501,3BR Balcony · Zurich Center & Station · WiFi,57029086,1462736110664014694,Stefani,Kreis 11,Oerlikon,47.41372,8.54581,Entire home/apt,,1,13,2026-05-31,0.62,30,347,12,
1236678954538822242,Habitación Privada en Zúrich,447530012,1470015239660289917,Khalid,Kreis 4,Langstrasse,47.37754,8.52862,Private room,0,354,0,,,1,365,0,
1236887942079540764,Amazing apartment in Oerlikon.,280970058,1469477634188923871,Svitlana,Kreis 11,Oerlikon,47.41146,8.54449,Entire home/apt,,5,2,2024-09-30,0.09,2,0,0,
1237050338076183212,Modern 3BR Balcony · Oerlikon Station · Fast WiFi,57029086,1462736110664014694,Stefani,Kreis 11,Seebach,47.4145029,8.5469001,Entire home/apt,,1,18,2026-05-17,0.82,30,345,11,
1237057737534199344,Renovated 3BR · Balcony · Oerlikon Station,57029086,1462736110664014694,Stefani,Kreis 11,Seebach,47.4145029,8.5469001,Entire home/apt,,1,12,2026-06-21,0.62,30,301,6,
1241287718107262358,3.5 Zimmer-Wohnung in Wiedikon,512661321,1470305657309593140,Isabella,Kreis 3,Alt-Wiedikon,47.36804,8.52236,Entire home/apt,,60,0,,,1,177,0,
1242812126751186178,"schönes Doppelzimmer, Zürich-Enge (267173)",238029336,1467625173465556135,Secra Bookings,Kreis 2,Enge,47.36358,8.53209,Entire home/apt,,1,0,,,1,0,0,
1243318919780844501,"Suite3, 7 minutes walk from the Operahouse",312585158,1469587153569530942,Monika,Kreis 8,Mühlebach,47.36442093927139,8.552796326246828,Entire home/apt,0,2,40,2026-06-06,2.03,1,291,21,
1243449127847120741,"Ruhige, gemütliche Oase in busy Zurich",651465799,1470638869700145796,Claudia,Kreis 2,Wollishofen,47.34391,8.53328,Entire home/apt,0,2,24,2026-06-14,1.23,1,297,16,
1245009029575870447,Stylish 2BR near lake - Flower 3,1314526,1462542542085520859,Giancarlo,Kreis 8,Seefeld,47.36041,8.55145,Entire home/apt,0,2,8,2026-06-14,0.37,104,113,2,
1245034801658850964,Amazing 2BR near lake - Lava,1314526,1462542542085520859,Giancarlo,Kreis 2,Enge,47.36158,8.53246,Entire home/apt,,2,13,2025-03-16,0.60,104,0,0,
1245359809513362972,Schöne Stadtwohnung in Zürich,87115189,1467048001293585371,Paula,Kreis 6,Unterstrass,47.39020952975637,8.54432204749141,Entire home/apt,0,6,7,2026-01-04,0.41,1,201,5,
1245523061142689274,Modern 2.5-room apartment,6090990,1462543792333790275,⁨David C.⁩,Kreis 4,Langstrasse,47.3776,8.52657,Entire home/apt,0,30,0,,,1,142,0,
1246145858487826964,Studio in the heart of Zurich - Color 1,1314526,1462542542085520859,Giancarlo,Kreis 6,Unterstrass,47.3809,8.54483,Entire home/apt,0,2,25,2026-05-28,1.16,104,38,7,
1246302673133424386,Wifi / City Centre / Smart TV / Queen Bed - CR 28,1314526,1462542542085520859,Giancarlo,Kreis 6,Unterstrass,47.38894,8.53848,Entire home/apt,0,2,38,2026-06-17,1.78,104,37,30,
1246347375862558397,Peaceful Room in the City Center,385731522,1469792948491584167,Maxime,Kreis 6,Oberstrass,47.379076993513706,8.545973226428032,Private room,,1,9,2025-01-18,0.42,1,0,0,
1246488763280688304,City center w/ view to Uetliberg,65862579,1466814367879945647,Graziele,Kreis 2,Wollishofen,47.3376703,8.518964700000001,Entire home/apt,,30,1,2025-01-05,0.06,1,0,0,
1247015024463668497,Comfort Room for Men | Enge | City Centre | Lake,593116841,1470619847623367183,Airhosted,Kreis 2,Enge,47.36376,8.53358,Private room,,61,0,,,1,178,0,
1247096642818583096,Cozy 1 bedroom in the center (D11),23561865,1465274926504678242,Dimiter,Kreis 8,Mühlebach,47.35795,8.55501,Entire home/apt,0,1,36,2026-06-05,1.67,145,13,31,
1247164529075306007,"2-Z.-Wohnung, Nov-Dec 2024",597807826,1470630936999302894,Philipp,Kreis 6,Unterstrass,47.39297,8.53918,Entire home/apt,0,61,0,,,1,365,0,
1247861644662478834,Room in 2-floor apartment downtown,349663,1462516329049827874,Adrian,Kreis 4,Langstrasse,47.375209563402564,8.524960750728642,Private room,0,30,0,,,1,267,0,
1247923942075037445,Long Stay - 4b flat - Zurich,62954320,1466777057137816700,Rakhal,Kreis 10,Höngg,47.39864181787756,8.50631133610895,Entire home/apt,,28,0,,,9,0,0,
1248361807500148659,"Blueground | Wiedikon, balcony & elev, nr market",434204093,1468087162878373469,Blueground,Kreis 3,Alt-Wiedikon,47.36029019999999,8.5213082,Entire home/apt,,30,0,,,185,210,0,
1249073234384444591,Long Stay - Elegant 2 room apartment - Zurich,62954320,1466777057137816700,Rakhal,Kreis 10,Höngg,47.399613044475124,8.506254401381568,Entire home/apt,,28,0,,,9,0,0,
1249241895887879332,Cozy and spacious 3.5 room flat Gib 53 02,123896618,1462925790593676974,Sharedlock,Kreis 10,Höngg,47.41234322284747,8.479685605393241,Entire home/apt,,28,1,2026-06-12,1,8,0,1,
1250619365942301520,LuxuryCityFlat/Central/Walk Everywhere/FastWiFi,147478436,1468446109327331041,Sara,Kreis 1,Hochschulen,47.3786994,8.5438972,Entire home/apt,0,2,62,2026-06-10,3.18,1,32,29,
1251314680168544352,"Bright, Spacious Flat (Enge)",91257866,1467103119440509511,Sandro,Kreis 2,Enge,47.35573541075921,8.528992231089537,Entire home/apt,0,60,0,,,1,365,0,
1251450311831531964,Modernes Boutique-Apartment mit Balkon in Top-Lage,468866027,1470114076516425296,Gil,Kreis 3,Sihlfeld,47.37206159999999,8.5186864,Entire home/apt,,2,26,2026-06-27,6.78,1,151,26,
1251997622358104340,"3,5 Room Penthouse with amazing Rooftop (",13570663,1462586915939629182,Residence Services Apartments,Kreis 2,Enge,47.366711485255955,8.53281320244131,Entire home/apt,0,1,107,2026-06-19,5.14,55,225,62,
1252265210542955721,A cosy room at city center,101915507,1467222983266394574,Yunpeng,Kreis 3,Alt-Wiedikon,47.36875583524676,8.507709152778634,Private room,,7,0,,,1,78,0,
1253504463902581769,Helle Wohnung im Herzen von Zürich. Self Check-In,51219698,1465796289796023772,Edelweiss Hosting,Kreis 4,Hard,47.37662674710264,8.515091172421323,Entire home/apt,0,1,150,2026-06-27,8.65,2,169,110,
1254160763690195836,Artist Flat in best area of town,83871756,1462834485799548116,Emilia,Kreis 5,Gewerbeschule,47.38554539792878,8.525528606821268,Entire home/apt,,31,0,,,1,0,0,
1254424876383550199,Bright and Spacious 60sqm Loft in Zurich,9708502,1462821308713917027,Anais,Kreis 12,Schwamendingen-Mitte,47.40793826898556,8.567669168103377,Entire home/apt,0,3,5,2025-10-05,0.24,1,19,4,
1254957103097300258,"Elegant, Modern Garden Hideaway",13031652,1462901445688466121,Ada,Kreis 6,Oberstrass,47.38488089801326,8.553157604399003,Entire home/apt,,7,5,2026-05-09,0.34,1,285,3,
1256419572499818704,Swiss Cozy studio,654579010,1470645327482938943,Nana,Kreis 4,Hard,47.38111387404926,8.507854435523603,Entire home/apt,0,2,125,2026-06-12,5.89,1,2,72,
1257069623653588577,Cozy Zimmer in privaten Wohnung Kreis 4,15995352,1462975641953147576,Anabel,Kreis 4,Langstrasse,47.3769849,8.522820800000002,Private room,0,2,33,2025-10-22,1.60,1,253,10,
1257998738158564444,"Lovely and quiet flat, 15 minutes from city center",7383454,1462730512155673682,Geoffray,Kreis 10,Höngg,47.40448,8.50024,Entire home/apt,0,1,11,2025-10-24,0.55,2,45,6,
1258604949751564764,Old town magic (F/W2),13570663,1462586915939629182,Residence Services Apartments,Kreis 1,Lindenhof,47.37442,8.53891,Entire home/apt,0,2,44,2026-06-13,2.18,55,307,30,
1259311783324989881,1BR apartment in Wiedikon-Zurich,654952017,1470646177500367588,Daniella,Kreis 3,Alt-Wiedikon,47.3669607,8.5226901,Entire home/apt,,1,29,2026-06-15,1.42,3,350,17,
1259330150914065689,Komfortable Wohnung im lebendigen Zürcher Kreis 3,481508453,1463804539742695110,Dragesa,Kreis 3,Alt-Wiedikon,47.3681415,8.5219756,Entire home/apt,0,2,76,2026-06-15,3.64,5,240,47,
1259348925963040140,1BR apartment+balcony in Zurich,654952017,1470646177500367588,Daniella,Kreis 3,Alt-Wiedikon,47.3669607,8.5226901,Entire home/apt,,1,6,2026-06-17,0.32,3,81,4,
1259378209542142701,"Cozy, fully furnished apartment ""PerTe""",371008290,1463547825862567329,Sonia,Kreis 2,Enge,47.35870773601863,8.52654915752607,Entire home/apt,,2,9,2025-01-29,0.45,14,0,0,
1259947262072204753,Ruhige Wgh mit grossem Balkon,22393467,1462621015721203102,Seraina,Kreis 9,Altstetten,47.388608867815655,8.473828974750662,Entire home/apt,0,2,1,2025-07-07,0.08,1,177,1,
1259961996751697849,Gemütliche 3-Zi-Wohnung im Zentrum,27456592,1465405245762858353,Bettina,Kreis 6,Unterstrass,47.39328138362696,8.54007205802788,Entire home/apt,,14,0,,,1,0,0,
1260138879343731436,Executive Rooftop Flat in Zurich,222433346,1469177491765289690,Thomas,Kreis 1,Rathaus,47.3752192,8.5448015,Entire home/apt,0,2,69,2026-06-26,3.51,6,265,48,
1261682812447793984,3 BR Duplex in Zurich-Wiedikon,654952017,1470646177500367588,Daniella,Kreis 3,Alt-Wiedikon,47.3669607,8.5226901,Entire home/apt,,1,23,2026-03-18,1.20,3,287,9,
1262287253321365747,88m2 Open Apartment/Loft in Seefeld with 2 beds,70716377,1466875340396357969,Julien,Kreis 8,Seefeld,47.35995680735893,8.552147001028061,Entire home/apt,,30,9,2025-11-19,0.43,1,31,6,
1262318003749250570,Cozy 2BR near lake and train station (Wille 8),23561865,1465274926504678242,Dimiter,Kreis 2,Enge,47.36485726041943,8.53211925898045,Entire home/apt,,2,62,2026-05-02,2.96,145,0,33,
1262738327076817969,Cozy 1-Bedroom Apartment with Uetliberg View,54954522,1465900873749448788,Rafael,Kreis 9,Albisrieden,47.36988874468224,8.496956164107104,Private room,0,1,1,2024-10-27,0.05,2,365,0,
1263247683242685464,central room with balcony,80108218,1466977089144252214,David,Kreis 4,Langstrasse,47.377549845214226,8.527896667211424,Private room,,2,14,2026-05-29,0.70,2,0,8,
1264266107581436018,Central Historical 1.5 Apartment in Old Town,3922650,1462642685436368396,Anna,Kreis 1,Rathaus,47.372814,8.546094,Entire home/apt,1,1,40,2026-06-16,2.01,3,101,27,
1265128120942251339,Deluxe One Bedroom Apartment in Zurich - 507000,273734321,1469444461478406683,Homenhancement,Kreis 4,Hard,47.37827441194243,8.510354069617142,Entire home/apt,0,4,0,,,30,6,0,
1265132719346313845,Basic One Bedroom Apartment in Zurich - 607000,273734321,1469444461478406683,Homenhancement,Kreis 3,Sihlfeld,47.37778898799871,8.509110055651526,Entire home/apt,,4,0,,,30,0,0,
1265135043913221673,Central Two Bedrooms Apartment in Zurich - 707000,273734321,1469444461478406683,Homenhancement,Kreis 3,Sihlfeld,47.37824104287389,8.50947238437244,Entire home/apt,,4,0,,,30,0,0,
1265139654094112834,Deluxe One Bedroom Apartment in Zurich - 807000,273734321,1469444461478406683,Homenhancement,Kreis 4,Hard,47.37823640053959,8.510418926601824,Entire home/apt,,4,0,,,30,0,0,
1265141286730234001,Central One Bedroom Apartment in Zurich - 907000,273734321,1469444461478406683,Homenhancement,Kreis 3,Sihlfeld,47.37802267087667,8.508742151312834,Entire home/apt,,4,3,2026-06-04,0.94,30,0,3,
1265156809665068891,Deluxe One Bedroom Apartment in Zurich - 117000,273734321,1469444461478406683,Homenhancement,Kreis 4,Hard,47.37970306946077,8.50900148081496,Entire home/apt,,4,0,,,30,0,0,
1265160343241963159,Central One Bedroom Apartment in Zurich - 217000,273734321,1469444461478406683,Homenhancement,Kreis 4,Hard,47.37987995029361,8.509132420952453,Entire home/apt,,4,0,,,30,2,0,
1265161390484096081,Central Two Bedrooms Apartment in Zurich - 317000,273734321,1469444461478406683,Homenhancement,Kreis 3,Sihlfeld,47.37753791129703,8.509063982911863,Entire home/apt,0,4,0,,,30,13,0,
1265162581210562636,Deluxe One Bedroom Apartment in Zurich - 417000,273734321,1469444461478406683,Homenhancement,Kreis 3,Sihlfeld,47.37765909615558,8.508802088060284,Entire home/apt,,4,0,,,30,0,0,
1265163337757887175,Central One Bedroom Apartment in Zurich - 517000,273734321,1469444461478406683,Homenhancement,Kreis 4,Hard,47.37933,8.50896,Entire home/apt,,4,0,,,30,0,0,
1265164153559762769,Central Two Bedrooms Apartment in Zurich - 617000,273734321,1469444461478406683,Homenhancement,Kreis 4,Hard,47.37990342124813,8.510196005827703,Entire home/apt,0,4,1,2026-01-01,0.16,30,11,1,
1265887032535740395,"Modern apartment, new building",13693406,1462919397049884065,Tine,Kreis 10,Höngg,47.3970167234788,8.514293237436016,Entire home/apt,0,3,0,,,1,328,0,
1265889105150092043,Central Modern flat with View,146514076,1468438217558643249,Gabriel,Kreis 5,Gewerbeschule,47.38473572116667,8.530075423898568,Entire home/apt,0,1,1,2026-01-30,0.20,1,289,1,
1267366693430560689,Studio at famous Storchengasse - Stork 44,1314526,1462542542085520859,Giancarlo,Kreis 1,Lindenhof,47.3708912,8.5416358,Entire home/apt,0,2,73,2026-06-17,3.54,104,18,44,
1267386512583553398,Executive Studio - Crown 12,1314526,1462542542085520859,Giancarlo,Kreis 6,Unterstrass,47.3877601,8.538239899999999,Entire home/apt,0,2,22,2026-06-12,1.09,104,52,19,
1267392130705794442,Smart TV / City Centre / Wifi / Queen Bed - CR 25,1314526,1462542542085520859,Giancarlo,Kreis 6,Unterstrass,47.3877601,8.538239899999999,Entire home/apt,0,2,34,2026-06-15,1.66,104,17,27,
1267398086201718370,Shiny Studio in Zurich - Crown 37,1314526,1462542542085520859,Giancarlo,Kreis 6,Unterstrass,47.3885044081998,8.537685344584379,Entire home/apt,,2,20,2026-02-06,0.97,104,0,13,
1267404554135546477,Studio near Lake - Flower 2,1314526,1462542542085520859,Giancarlo,Kreis 8,Seefeld,47.361173,8.550597999999999,Entire home/apt,0,1,15,2026-02-22,0.74,104,118,9,
1268095793567489825,Stylish Penthouse in the city (Sun 17),23561865,1465274926504678242,Dimiter,Kreis 6,Unterstrass,47.38339003318348,8.543273805487326,Entire home/apt,,2,11,2025-01-01,0.53,145,0,0,
1268679813595763445,Very central studio near lake (Cross 2),23561865,1465274926504678242,Dimiter,Kreis 8,Seefeld,47.36266544809623,8.548065600617418,Entire home/apt,,2,23,2026-01-10,1.13,145,0,8,
1268696273676017115,Modest studio in the city center (Cross 4),23561865,1465274926504678242,Dimiter,Kreis 8,Seefeld,47.36182814756707,8.548585848538542,Entire home/apt,0,2,26,2026-06-10,1.43,145,39,19,
1271869593497444498,Kettberg am Hönggerberg [Zürich],1584457,1462562345526356332,Emanuele,Kreis 10,Höngg,47.39792799490849,8.513012785130377,Entire home/apt,,10,0,,,1,177,0,
1272166415932061546,Beautiful flat in the centre,29281429,1465431407794313928,Suzan,Kreis 2,Wollishofen,47.34090155954988,8.530704081058502,Entire home/apt,0,3,1,2025-07-13,0.08,1,358,1,
1272375766278745319,Nice studio with view over the city (Vineyard 52),1314526,1462542542085520859,Giancarlo,Kreis 6,Unterstrass,47.38344284805423,8.543629949049434,Entire home/apt,0,2,10,2026-06-11,0.51,104,41,6,
1272404340936330355,Comfy studio near city center (Marble 6),23561865,1465274926504678242,Dimiter,Kreis 7,Hirslanden,47.3612587068698,8.567478698445147,Entire home/apt,0,2,19,2026-06-11,0.95,145,20,8,
1274012663768582357,3.5 Zimmer Wohnung mit Innenhof,568854997,1470529785793802218,Ersin,Kreis 2,Enge,47.362329501953774,8.526960777328467,Entire home/apt,0,1,19,2026-05-31,1.04,2,355,13,
1274120126432283390,HildaFour,60673302,1462745878035652963,TheHoost.Com,Kreis 4,Hard,47.3768653,8.5147418,Entire home/apt,,1,77,2026-06-10,3.91,5,362,50,
1274624558803295068,"Bright room, fast Wi‑Fi, 20' to station and center",39326744,1465587167826717849,Alexandra,Kreis 8,Weinegg,47.3511171,8.5679163,Private room,0,1,7,2026-06-29,0.86,5,69,7,
1274624665418168140,"Ensuite Room, with Garden near Hospitals & Center",39326744,1465587167826717849,Alexandra,Kreis 8,Weinegg,47.35105530396811,8.568206183050528,Private room,0,3,5,2026-03-20,0.52,5,89,5,
1274628680831291176,City-Studio - sweet and modest (Crown 14),1314526,1462542542085520859,Giancarlo,Kreis 6,Unterstrass,47.38831233252203,8.53785739055433,Entire home/apt,0,1,15,2026-06-16,0.74,104,19,13,
1275143843776985242,1BR on perfect location (Mill 3.14),1314526,1462542542085520859,Giancarlo,Kreis 7,Hottingen,47.36570696731244,8.551470707473756,Entire home/apt,0,2,40,2026-06-14,1.97,104,45,30,
1278824184894724459,Penthouse with two bedrooms & 2 terraces (8.5),13570663,1462586915939629182,Residence Services Apartments,Kreis 2,Enge,47.36700816810955,8.533381184130846,Entire home/apt,,1,66,2026-06-19,3.39,55,272,43,
1278938770911609006,Morgarten Deluxe Studio ,659352799,1470655840351460921,Nicole,Kreis 4,Werd,47.371367134415706,8.529056898811342,Entire home/apt,0,1,201,2026-06-23,9.97,10,275,159,
1278944120497924663,Morgarten Studio,659352799,1470655840351460921,Nicole,Kreis 4,Werd,47.371385299505235,8.529158822753908,Entire home/apt,0,1,120,2026-06-13,6.01,10,190,87,
1278951075743491555,Morgarten Studio & Terrace,659352799,1470655840351460921,Nicole,Kreis 4,Werd,47.371385299505235,8.529287568786623,Entire home/apt,,1,45,2026-06-12,2.34,10,262,15,
1279618077771669437,"Blueground | Oberstrass, rooftop, w/d",434204093,1468087162878373469,Blueground,Kreis 6,Oberstrass,47.3835896,8.5487489,Entire home/apt,0,4,0,,,185,87,0,
1279620253386854442,"Blueground | Oberstrass, rooftop, furnished",434204093,1468087162878373469,Blueground,Kreis 6,Oberstrass,47.38349780000001,8.5487476,Entire home/apt,0,4,0,,,185,56,0,
1279620720959441256,"Blueground | Oberstrass, rooftop, a/c, furnished",434204093,1468087162878373469,Blueground,Kreis 6,Oberstrass,47.38349780000001,8.5487476,Entire home/apt,0,4,0,,,185,56,0,
1279621004311638774,"Blueground | Oberstrass, rooftop & a/c",434204093,1468087162878373469,Blueground,Kreis 6,Oberstrass,47.38349780000001,8.5487476,Entire home/apt,,4,0,,,185,0,0,
1279621343569754159,"Blueground | Oberstrass, rooftop, a/c, equipped",434204093,1468087162878373469,Blueground,Kreis 6,Oberstrass,47.38349780000001,8.5487476,Entire home/apt,,4,3,2026-02-18,0.16,185,87,1,
1279621754994013448,"Blueground | Oberstrass, rooftop, full kitchen",434204093,1468087162878373469,Blueground,Kreis 6,Oberstrass,47.38349780000001,8.5487476,Entire home/apt,,4,1,2025-01-02,0.05,185,56,0,
1281886560265092923,2-Zimmer-Wohnung nähe Triemli mit großem Balkon,22450050,1463180023518873326,Andreas,Kreis 3,Friesenberg,47.36844187033941,8.501951484078319,Entire home/apt,0,14,1,2025-07-14,0.08,1,358,1,
1282651704869514118,Cozy Studio in central Zurich,60866068,1466749743726153728,Manuela,Kreis 6,Unterstrass,47.3927421737437,8.54043688942566,Entire home/apt,,3,4,2025-05-17,0.22,1,0,0,
1283093474558558043,Neues Studio mit Balkon und Seeblick 255C/16,13570663,1462586915939629182,Residence Services Apartments,Kreis 8,Seefeld,47.34839800856398,8.562058912791638,Entire home/apt,0,2,20,2026-03-27,1.02,55,336,16,
1283312106572932985,"Blueground | Enge, elevator, w/d, near market",434204093,1468087162878373469,Blueground,Kreis 2,Enge,47.3583885,8.5258699,Entire home/apt,,30,1,2025-08-22,0.09,185,0,1,
1283312521367438749,"Blueground | Fluntern, private w/d, walk to market",434204093,1468087162878373469,Blueground,Kreis 7,Fluntern,47.3840021,8.556373599999999,Entire home/apt,,30,0,,,185,303,0,
1283314361594692485,"Blueground | Oberstrass, rooftop,  kitchen",434204093,1468087162878373469,Blueground,Kreis 6,Oberstrass,47.38349780000001,8.5487476,Entire home/apt,0,4,0,,,185,35,0,
1284165320950983325,Feudale Wohnung an bester Lage.,456658030,1470055663047987256,Haymo,Kreis 6,Oberstrass,47.3793996,8.546144,Entire home/apt,0,3,49,2026-06-20,2.94,1,45,36,
1284754456745216532,Cozy and bright flat in Zurich!,23540929,1465274648669483530,Serena,Kreis 9,Albisrieden,47.37131477810519,8.492685880268075,Entire home/apt,,7,1,2024-12-29,0.05,1,0,0,
1284781083450592231,Quiet 1BR in the city center (Hammer 4),1314526,1462542542085520859,Giancarlo,Kreis 8,Weinegg,47.35924403119921,8.55876200333548,Entire home/apt,,2,33,2026-05-29,1.99,104,58,24,
1284791844326776014,Studio in the heart of Zurich (Crown 24),1314526,1462542542085520859,Giancarlo,Kreis 6,Unterstrass,47.387434258085264,8.537161643386668,Entire home/apt,0,2,60,2026-06-07,3.18,104,16,55,
1286040861575824883,Modern apartment with parking – 7 min city center,651308519,1463899269382423556,Jose,Kreis 6,Unterstrass,47.399621510495706,8.538433201611042,Entire home/apt,,6,25,2025-12-09,1.29,1,4,9,
1287105270334973622,Modern Room in 3-Bedroom Flat,37755878,1465565135757216390,Federico,Kreis 12,Schwamendingen-Mitte,47.4031873,8.5583289,Private room,1,1,7,2026-06-25,2.73,2,358,7,
1287334688373575801,Luxury lake stay,66530554,1466822036150713597,Emma,Kreis 8,Mühlebach,47.36075062820108,8.553888691260708,Entire home/apt,0,3,21,2026-02-08,1.14,1,9,8,
1287559299755026593,Very central studio (Art 3),23561865,1465274926504678242,Dimiter,Kreis 1,Hochschulen,47.36876596718171,8.550179707959419,Entire home/apt,0,2,30,2026-06-08,1.58,145,175,18,
1287630604692839530,Lovely studio near center - Crown 1,1314526,1462542542085520859,Giancarlo,Kreis 6,Unterstrass,47.388266487731485,8.538673070912708,Entire home/apt,0,1,21,2026-06-16,1.14,104,114,17,
1287681880491757130,"Blueground |  Gewerbeschule, w/d, fully furnished",434204093,1468087162878373469,Blueground,Kreis 5,Gewerbeschule,47.3809634,8.5362315,Entire home/apt,,30,0,,,185,0,0,
1288176665758922127,Lovely studio in the center - Crown 44,1314526,1462542542085520859,Giancarlo,Kreis 6,Unterstrass,47.38803248923995,8.538560787913795,Entire home/apt,0,1,47,2026-06-14,2.51,104,8,41,
1288313174549766491,City-studio on top floor - Crown 48,1314526,1462542542085520859,Giancarlo,Kreis 6,Unterstrass,47.38873024414164,8.538039396923294,Entire home/apt,,2,42,2026-05-28,2.46,104,0,34,
1289022915577578718,easyHotel • Zürich • City & Adventure,661962112,1470661735737367662,EasyHotel Zurich City Centre,Kreis 4,Langstrasse,47.3783205,8.5290846,Private room,0,1,441,2026-06-25,22.85,3,353,316,
1289022915710351303,easyHotel • Central Zürich • Explore & Discover,661962112,1470661735737367662,EasyHotel Zurich City Centre,Kreis 4,Langstrasse,47.3783205,8.5290846,Private room,0,1,12,2026-02-20,0.66,3,359,9,
1289022969585936712,easyHotel • Twin Room • Zurich Centre,661962112,1470661735737367662,EasyHotel Zurich City Centre,Kreis 4,Langstrasse,47.3783205,8.5290846,Private room,0,1,181,2026-06-17,9.84,3,335,116,
1289024964833416671,easyHotel • Swim Limmat Nearby • Central Zurich,661962589,1470661737033665352,EasyHotel Zurich Limmatplatz,Kreis 5,Gewerbeschule,47.3862807,8.5281446,Private room,0,1,1066,2026-06-26,54.67,2,360,711,
1289024965006075182,easyHotel • Twin Room • Central • Swim & Adventure,661962589,1470661737033665352,EasyHotel Zurich Limmatplatz,Kreis 5,Gewerbeschule,47.3862807,8.5281446,Private room,0,1,195,2026-06-27,10.12,2,347,145,
1289285601476859046,Cityscape Retreat Near Zurich HB,432707854,1463688870139157226,Jack,Kreis 5,Gewerbeschule,47.38295297485534,8.53435003900174,Entire home/apt,,365,2,2025-07-28,0.11,2,362,1,
1290665018154625957,Ruhige 1ZimmerWohnung in Seebach,521605275,1470347102718465209,Aliyah,Kreis 11,Seebach,47.42892320221945,8.539728489942451,Entire home/apt,0,2,68,2026-06-28,3.57,1,15,27,
1291152776688860804,1 bedroom Zurich flat with lovely city view,62954320,1466777057137816700,Rakhal,Kreis 10,Höngg,47.3995386675288,8.506108569664349,Entire home/apt,,1,0,,,9,0,0,
1291405527803043442,Zurich Oldtown: Cozy Apartment,127723338,1468283664606640423,Leonardo,Kreis 1,Rathaus,47.37480619999999,8.5435541,Entire home/apt,,1,144,2026-06-13,7.49,3,279,89,
1292099101685255411,Special Offer: Zurich flat with lovely city view,62954320,1466777057137816700,Rakhal,Kreis 10,Höngg,47.39858523932984,8.506484374614049,Entire home/apt,,1,0,,,9,0,0,
1293381021940234457,Loft im Guesthouse Hermes,263745657,1469394952592006476,Guesthouse Hermes,Kreis 10,Höngg,47.40197437263317,8.497557621088614,Entire home/apt,0,2,1,2025-01-01,0.05,1,140,0,
1293424915673226058,easyHotel • Steps to Station • Explore Easily,661962820,1470661737770504003,EasyHotel Zurich Main Station,Kreis 5,Gewerbeschule,47.3818164,8.5332662,Private room,0,1,202,2026-06-14,10.50,1,360,141,
